uid,firstname,lastname,registration_dates,registration_country_code,email_domain,userid,device_hash,card_hash,ip_hash,transaction_hash,application_hash,device_type,card_type,card_country_code,ip_country_code,transaction_amount,payment_channel,transaction_date,transaction_status
3888684563514858,marius,paspa,2021-11-23,276,hotmail.com,2021276563514858,89a95b68deae6eb5329b356ac684b331,51ad2c69cf3f50caf73e8e3bcf8b33fb,6d3c153a9ea5a21157dbd8f37a8f28a2,35bbf0dae6311ea430dade9b824a3ce4,490072f64e56e21f200d0fc95c65921b,SQH-738,visa,804,642,0.05,paypal,2021-01-05,successful
8220931174754863,callista,leader,2021-03-10,246,aol.com,2021246174754863,64551f363cae7ce57405f40dead15aad,2b3b6602ac58c6222b738c625a87d527,fec48bbcb6401811dd7c053ce13b731a,43df95db4ac47565bf1c95e67d2433b3,ac4d5754f38e00e5bc3f58049ab9444c,WTQ-690,mastercard,528,380,4.27,worldpay,2021-01-05,successful
3866703505534266,conway,philippa,2021-04-01,250,yahoo.co.uk,2021250505534266,e30b530cd6d444aa3df1888b77cb520e,0dc7bf1f57ee0c3c7e829560fd2495aa,87f60e04988598ab761032c74876ed13,87bf1122cdc66e44eb46be578c1bb624,6d5791476622d1437135008c064fa4fe,VIL-034,visa,276,703,9.47,adyen,2021-01-05,successful
4734533564871204,aruni,ghebreyesus,2021-11-12,276,yahoo.com,2021276564871204,b6f5ea61d54aa5d7bdb430a04b8a932a,94f4f964148407dd9ee4ba0f725bc1b2,116ce9943ade3dd01c20388556ffbb46,c58c665dcd592df8b34f986f98288505,03e8a400944630c63bbe3fde7a3a10dd,ANW-941,mastercard,380,826,10.94,paypal,2021-01-05,successful
4543371523933491,nourba,emma,2021-09-23,440,gmail.com,2021440523933491,1583f554d777d1406b20d0fbb4794603,cf5908784cc46847b67b9eecd892e4b2,b22b3881d5fb41313cd4913b0d9f79ba,c58c665dcd592df8b34f986f98288505,8b2a407575f6d4c007be2ee5450ee791,HWU-853,mastercard,56,804,4.2,paypal,2021-01-05,successful
5250786332668294,dianne,catherine,2021-03-16,276,yahoo.com,2021276332668294,973d643cafd6a596185d854c1d1dbabd,2e05cb01d507517fb6cb00b64de8e148,77d88799dd7bb5a726932755f17d2e18,2116acded2bc3c23e5f4443e853fa981,37a48a6a6ed739264c035bb6b0e74881,TKA-816,visa,276,804,8.04,adyen,2021-01-05,successful
2890910691655714,noreen,boncelet,2021-11-28,70,hotmail.co.uk,202170691655714,d344eba89ff1750e1097c4a13961923e,2dd35679fe3eb0ed6901aabb5987bbae,c9d6578690c2deea42b8f1deff949886,c58c665dcd592df8b34f986f98288505,8e65b0c51d0baf56d5b5e70fe1c8ce9a,MZE-563,visa,100,348,0.3,paypal,2021-01-05,successful
3711112036281350,malka,gana,2021-05-17,380,yahoo.com,2021380036281350,258c61b131854c0cad89f68327e0cc9e,be2e2a04d7b700a3e50f2c06fd2fea43,cd1cff081bb9e6867a12850643cee503,805e299f1320262f9c3b7e4112a091f3,368f80ad29c4cc335ea5232afcebc09d,CLO-104,mastercard,276,724,1.35,adyen,2021-01-05,successful
5623391446734141,tahni,kildrow,2021-09-29,826,gmail.com,2021826446734141,0b253a9a7ff4f2fc5241ff6d5dd49c80,9adc8df8bc199f4d49e563ea0d258346,bd131591bed2fb7bbbd95073f6858987,a44a26a5622d841bb2263dbd711e4b3d,a18567a75b020cbf70a3343ef256a247,AHS-760,visa,100,620,5.26,docomo,2021-01-05,rejected
4401544512636371,talita,huot,2021-02-28,804,yahoo.co.in,2021804512636371,04bd8ccd70b721773f63b0ea59334f8f,71a20a49cd59592a553b67b782689ba0,7d7fd166a59cdafc75c1b5ada3a1b8b2,3a1bdd71daa6a40abf0046721fa2259b,eb76d768d9f07f1c3a642d25e5f43ac7,WKA-409,visa,276,380,6.73,paypal,2021-01-05,successful
8881092254837060,marlin,olivieri,2021-10-13,724,hotmail.com,2021724254837060,f18cdacf588b3ea2eed1614bfe743325,17dc35795e5720959e1cc84e90c83d9e,c307d43c165b0941b1e994bb5a7113c4,c616dfa3dfc6a6f8fda607210b73a5b2,7e9f80367bd840933343064078c36d93,GLI-136,visa,276,724,2.6,paypal,2021-01-05,successful
3838320815328480,irfan,jackson,2021-12-15,428,yahoo.com,2021428815328480,619c921626e326c7e706093094b7c8d8,8f2d9bc76bc7a1b195d451ac1bed5323,2d6532d7c33adf89b313d643530e8f25,c58c665dcd592df8b34f986f98288505,02f00d880ed77a7487fd78c0b79650d0,SQH-738,visa,276,705,21.04,paypal,2021-01-05,successful
5436774217503662,heidi,dhatri,2021-11-20,826,mail.com,2021826217503662,66324335a7b9d408fbd789f9b6f2b9dc,f712f3fefb325170fa6e84de717040ed,a9a161ca709b9b43dbb41b1a4222de26,3a1bdd71daa6a40abf0046721fa2259b,360e0a822bb6a6f820f2c2015ab16f24,TEY-412,mastercard,620,40,1.6,paypal,2021-01-05,successful
2837016570409850,balaouris,schaefer,2021-01-02,250,gmail.com,2021250570409850,6b39d8f41540a1f90878fcf9d0e90e73,6882af47741a65484495f376c960025b,cdf8ec76d17a09b60d98b47681c5a827,5f2360005fdd310cec2aeff2d3171677,70efc982690a8de65170cbf56f08c269,AHS-760,visa,112,276,4.78,adyen,2021-01-05,successful
563099472151110,sheryl,dueren,2021-11-05,724,gmail.com,2021724472151110,df852a266ddef5bb8667764942d43123,eff44940bedcaf0af7b2e1d039c4f9ec,e6e931255e1308890c3b40a862bdd5a5,9b416f5f6d26c787fea8b7df16b11392,5748d63e6f2856251dd41d74c0b89e44,ZFY-670,visa,528,250,0.23,paypal,2021-01-05,successful
1426917306498148,elmedina,nourbakhsh,2021-06-03,826,gmail.com,2021826306498148,cea842700dc002c23cacbda8dcc60b04,e7add97b88c013a7b1ea3883cd7f872f,8571253ba9e46dc56ad83523f81d66d2,7cd97d34a375337aec1a9b167c1cd7b4,4c9aaa09dbeb766a790d92c938f129a6,ZFY-670,visa,276,100,18.42,paypal,2021-01-05,successful
1195143377901251,dorota,trapote,2021-05-30,203,gmail.com,2021203377901251,6a22e2b7beabc2505cae160040fa4d37,08815ddc1e0ca95ffd2bfe5e7fd5517e,91193884555ce172e0f11e4c769b8e96,9b416f5f6d26c787fea8b7df16b11392,b9c7d56fb59dd7bf5d986ec6577b4bd9,KRN-561,visa,380,724,9.35,paypal,2021-01-05,successful
2084575598986267,tisha,barber,2021-11-29,380,yahoo.com,2021380598986267,5e7acfc4b3e4a2998d71b2b0b53aa351,1ea4a9a2aa4eae7691ae620d2c3cea29,daf85420520595cc696f01024578984e,2116acded2bc3c23e5f4443e853fa981,dd49bad4083dd402c1393e844d032853,SQH-738,visa,348,428,0.57,adyen,2021-01-05,successful
3255061793866779,deetta,ellis,2021-02-21,804,sbcglobal.net,2021804793866779,5ed2849f73d7edfc2a835d3712b9b1fb,0fdbf0e03daefb08b888ec3e4ef53013,40d32a1ed7451cfa6d2ce2ec87b47a02,c616dfa3dfc6a6f8fda607210b73a5b2,352eec4c5c9a0031f2833a812ced6344,JUZ-239,mastercard,100,250,4.92,paypal,2021-01-05,successful
5340604353760018,aura,kortman,2021-09-02,250,gmail.com,2021250353760018,421514fbf1bc8e5d0ce18b5c7b7f1e2f,5b1bbbd0768707328cb8dfcd09a1ac71,0aefb8b2975372c1fac22bd713f4c1a8,3bffcd089bbb7c41679c47d3d767d070,a0d5787443af4f294f2985b2d41fc368,CLO-104,visa,724,528,3.23,paypal,2021-01-05,successful
8416785401002118,natalies,eichensaer,2021-02-10,616,att.net,2021616401002118,32bd2d08d6dda2d828ac9e4b623fd39d,9d89beaec9286f7598809546c8153fb9,ac4848245582f834f5e0e44990052b05,35bbf0dae6311ea430dade9b824a3ce4,e96a3365e4730221f7d899782409a7ba,JUZ-239,visa,642,276,1.06,paypal,2021-01-05,successful
859402051948671,all,lansburgh,2021-01-07,620,yahoo.com,2021620051948671,e76ce7a3effd23e5b0a571fb03a020e1,deec7ec313bd9b584cbd6b2f82d2f0bc,b2a3195fcfd421a50cad3c5a6ca8db43,f37b6eca6d91e7fd2f0df65f0f365bfe,935d2e0930a18fb916f8f599456b512a,IKW-493,visa,756,380,5.13,worldpay,2021-01-05,successful
1258655661869704,deb,herrick,2021-01-29,616,hotmail.com,2021616661869704,ea3c6937a176eb436249df4927d0e567,fdeec10680d91bd1b38a9f1708baa7b9,f1de9a581a7671af8a10d62c087c7902,00b5dc0ed61d74cbaed6dd6e34294cb6,b6b9276e5948aeb7a9efbb274b59ae99,XDV-275,mastercard,250,724,11.01,paypal,2021-01-06,successful
9982864707166535,drew,lin,2021-10-08,826,yahoo.com,2021826707166535,7252bafd3fb12c5ac020025e5ec80601,6e8cf9a9acd3b250706cc1f772285737,39c44d69b40c269edf8d99f0258f3cf7,d8c21cf1803c00eefd9eb9bee4074757,18a623371d8a672a87ce981887870adf,NBT-391,visa,56,250,0.78,docomo,2021-01-06,successful
6964929318556716,jeniffer,stockton,2021-04-18,380,live.com,2021380318556716,3fd811bd9335f073d22e8beece980355,e3d2e79b12583066d28d0460c17d1307,a4ef9adf8c1416426191a09519e4a239,d9cce792f41d6c789e0d8c1440d7b1f5,63c10c73fe2a103bdc97385437466a91,BTM-467,mastercard,826,70,0.11,worldpay,2021-01-06,successful
248736447479811,jeanie,dalton,2021-07-29,276,gmail.com,2021276447479811,2b87d455767009cffa8ce9f9f2d7d1b5,f75b7012d722896146d5e9287c51e921,8310dcf8847b416a332a051ac80a47d7,00b5dc0ed61d74cbaed6dd6e34294cb6,b078bbd19a794e99d23196f2c2ef89f4,JUZ-239,mastercard,276,250,0.43,paypal,2021-01-06,successful
1630905528819713,prudence,haid,2021-12-30,380,mail.ru,2021380528819713,69be05820c6460bf36ea4d32aca1ca40,93681bd8142ef705fa42c13a46ef9088,16d7d7cf285c7c149486835b0a15ceaa,a2f77387b328224d18cf9b2f091eeeaf,24259a1234c1957169641ab568de4798,NBT-391,visa,276,380,0.18,adyen,2021-01-06,successful
9689375236209650,margy,reale,2021-02-19,826,hotmail.com,2021826236209650,0eecdd4c5dc10e2a910d1fc75754be20,53ca98e21dc5b0f5890ad7fc8067dd3a,cef3d954851c3afc8a057eb930111f40,c4dcfc0878abb58525df9457e882ca6e,a3ed08a8703d22ddcb942c194beb16c9,TSY-503,mastercard,380,804,3.5,adyen,2021-01-06,successful
3212030193155635,celine,finkel,2021-11-12,804,aol.com,2021804193155635,d58672cecb55e2dc763329892fad2b6c,f27477e854d170baa6121cc21620e37a,499b69adce4292691eab0b1e747768fd,685cc7beaccae9ff3b8f3a12a58e5321,ca3bb796430946ed1240e4ae95840af9,CAV-863,visa,642,380,5.43,paypal,2021-01-06,successful
9514879669003510,ronja,roach,2021-05-16,276,gmail.com,2021276669003510,2cdf20cb82faf3b0d1f4a1db102b21ea,6795acbcc2ebc160047c13def6fe42a2,9f36fa73917c470fc42e7e685ba0fb2b,d9cce792f41d6c789e0d8c1440d7b1f5,531f2a35a4703551178eadcacab91a71,TGA-235,visa,276,250,0.44,worldpay,2021-01-06,successful
8903297628828131,marcia,batchelor,2021-07-03,528,gmail.com,2021528628828131,be3050e477f39cea3065c0fbe65661bd,3961ea3eb4abfa245e681e3428fc4cb3,1e745f9feeb9e180753fbc64c32e1cab,5a7509993fe1400c55847ac806bfcfc1,559d2c04df4b96215f67c575bd63f7d7,UCD-528,mastercard,56,642,0.4,adyen,2021-01-06,successful
1557384791662384,margaret,tullo,2021-04-12,203,hotmail.com,2021203791662384,9978d560412328eb1dd363531b636104,372ae1db37312e70ed5b7d978d6153b9,fb402e200a612227d3eddb701ac73750,5cb743a6458792361033945bd5c5c6f8,3b4f0194b13643245c2a35f96253bf25,MZE-563,visa,250,724,9.25,adyen,2021-01-06,successful
5474875461048151,corinne,phrachanh,2021-09-21,688,libero.it,2021688461048151,eaa81e9427fccb55c93306b7e06d831f,e40d29e7739ae251674b8612653d04a5,9709484db6f630757aa76095d99ab6fa,1f444118d0cc88d3da1b2da9f32968d8,367838972a77d7b561885828085921df,XDV-275,visa,250,112,0.03,docomo,2021-01-06,successful
6594680194742364,madelene,schlager,2021-02-10,440,live.fr,2021440194742364,ee2e735192ee4ce73ec8dd3cc07cd437,2cbb8b0603619e7250c6c6e06344cac8,1a2e627af8a1c3075033487019210332,1433ea86e74f7f6393004b8896d3ca57,a2cee4c1c990c761df8ebc0e94c5c0e1,MJO-693,mastercard,804,300,0.49,adyen,2021-01-06,rejected
4874334490163295,ilenia,moreault,2021-08-22,804,rediffmail.com,2021804490163295,d5dd695321099f54be140c0bdc0341ab,1aae08195147faa96e063ed4aac0f57a,4e37eaa7b12526b2efbd68d857d48387,5cb743a6458792361033945bd5c5c6f8,132854905b3d4b6644e470ad61314981,ZFY-670,visa,752,528,0.0,adyen,2021-01-06,successful
4025858974193541,yolanda,pacente,2021-03-08,276,gmail.com,2021276974193541,f965fd21485b621d0fc60c7602a2a329,2af202c54a9a6215f68d5df402f654d3,09aa6765de1f594119f30457875d0f3f,0c21cdd612dfd4face9f59717139782a,b24067ce008121dbb931b7b0de568e33,PFL-927,visa,498,100,21.34,paypal,2021-01-06,successful
9689243480631133,andre,ozer,2021-10-31,348,hotmail.com,2021348480631133,39763d2f7be7d5d3b57366ffbff0afd5,e6ac5f0c83444b8643095c610e88d4e3,8242a627734666c33aa231269fb62b9d,740db40accfb2719a91b981f215b2914,39ee58f6d09d7bac80e1ac07118d013e,FAK-340,visa,191,826,1.43,worldpay,2021-01-06,successful
1392472004555721,dionne,quezada,2021-07-23,276,yahoo.com,2021276004555721,08b5f930b45c1b35c32dc027dd339d33,e7a1dbf35c17efa38ce0a537fd576441,8707a2c4f5db8c930f48430be5b58b0b,1f444118d0cc88d3da1b2da9f32968d8,b50821c1a117e7e0d29074010fb0b152,PFL-927,mastercard,826,380,4.04,docomo,2021-01-06,successful
3146480731689562,sanuel,korrow,2021-07-03,380,aol.com,2021380731689562,f8abb97dcd29cb1d9080bad7579a35fe,e25c056aa51996dea2c0bceea8381577,05b4d9ab9556f0219be621b56f894c31,bb35a632d391bdd1846c69eb19237b56,885383713d1d4ce0150b755a3205b692,HDR-249,mastercard,528,203,3.27,paypal,2021-01-06,successful
3588639030092307,leticia,beauchamp,2021-10-18,804,gmail.com,2021804030092307,2bffe426a6fe95c36828a86314fb4dff,8f37e195fbf7d3544e15e98bfb3bc1ec,831385efa4c9a914e0926b7c953adb7a,5a7509993fe1400c55847ac806bfcfc1,66b6940dfad3c3abaaf709151a8ac9f6,TKA-816,mastercard,372,642,7.76,adyen,2021-01-06,successful
4711781643075129,anique,woehlke,2021-06-11,620,gmail.com,2021620643075129,781f0dc6e2aaf312cd15529ea5ce2c34,2cad7e93559366ec9d6dcd813b3fd130,0a8fcc16062cb0de89a07101b05104f8,1433ea86e74f7f6393004b8896d3ca57,73858af7f5a055a0b5c9591a9b854f32,TEY-412,visa,724,276,14.23,adyen,2021-01-06,rejected
7616320144101351,anique,phah,2021-03-25,203,yahoo.com,2021203144101351,18cce709d4c0786283dbfa747d2ca8ad,af13e94a01f32bbb3668cc915b4c6c65,8de4e0159193a7c7062e4dc7d6f52840,bb35a632d391bdd1846c69eb19237b56,f01941122ea2fc4164b0c5fe08a52cfe,SRP-643,mastercard,620,250,2.71,paypal,2021-01-06,successful
9095001360452515,letizia,carme,2021-12-06,276,hotmail.com,2021276360452515,5e13cf734340a52d1f2b44c2e440f4c2,160eb1e2a81fe6e0c860830eaf471b8e,6c5f1af960a4106b86af9539c9058eb8,f03e1112a919af8c4343d093bd761d62,570ec46cdefd2a148b43330ff1378b11,YXF-827,mastercard,724,246,9.46,paypal,2021-01-06,successful
4742770097961020,vicente,jimenez,2021-11-30,208,yahoo.com,2021208097961020,b3968652168eaf0d90c62b8bdd2777f7,e9e426b84d979e5ea68e13a8e433b7c5,8e10ba01815e4d86e2bf1da9a68c550a,6245cfe433a3f5d540a1c6ecb8996ed0,45b794f71c23612b5473c42d4f92770b,JED-259,visa,724,208,0.06,worldpay,2021-01-06,successful
496566567010921,itzel,duhayot,2021-10-19,724,hotmail.com,2021724567010921,7865a4ac5c2efbfc800e16df58c685f5,941632149158c330656abe6593e5d137,7eaf61cd6f59f01c0e0774a09e0e73f9,6245cfe433a3f5d540a1c6ecb8996ed0,1f6cb9070c91c99ea0ff8cc2c2a93fa7,SIL-106,mastercard,380,276,2.56,worldpay,2021-01-06,successful
6027867452168405,esmeralda,stierwalt,2021-09-02,276,gmail.com,2021276452168405,996c06a5e2053dde8cfab762cdcf6358,26f151444df0a32f9cf7a40f2f8fda92,858a1d105e2b03d915008f89d285480b,5a7509993fe1400c55847ac806bfcfc1,86396b103912e2fe296c9c1f7a65f182,KRN-561,visa,688,276,2.21,adyen,2021-01-06,successful
1840285508078794,dorita,tassé,2021-03-03,276,outlook.com,2021276508078794,3362bac328db620677c8b3f9b9c1a0b0,4715b3d89d9312e94f434a8f0c794b93,85b1a056823a20cf5222872d103b9f4e,5a7509993fe1400c55847ac806bfcfc1,f8ba5ae4e4a1d2208e0c2dd50226f7dc,VEJ-380,mastercard,246,498,0.75,adyen,2021-01-06,successful
9833079863203789,cee,smirnov,2021-02-04,276,hotmail.com,2021276863203789,259c4a12c5b7d6ed61798b01b6219dbb,bddd9d85094377a8d60d3069cc66fc86,bff5577bb1ea7b2c3ca4c13c7442acea,d8c21cf1803c00eefd9eb9bee4074757,f5ad3c486f078184785d3e8f1dbe888c,OYC-205,visa,578,40,4.8,docomo,2021-01-06,successful
6312446288508774,warnett,sfakianos,2021-07-28,616,yahoo.com,2021616288508774,1c220a4ab4a8d432f1dd49cd69943705,2d9c8d5ec913eed0657e8f14f2dacb63,dffd97fb4b5df1bcc37cb90b7a38d1e2,3fca30476fca40c501e5e55e5e8b7287,ef4a4deca97287e4203ac6d3c45d2a79,YOA-715,visa,528,380,0.12,paypal,2021-01-07,successful
2026979568871541,cris,mcgilvray,2021-04-16,348,gmail.com,2021348568871541,d2118f8d8c7835de5a9e5a38f1f1077a,6f798bb4c4a8ad93f7ccfb96c3ac71de,cf0084d84df81253d3746f684ea5d8f6,acd3b5120248e44649915fc495acb54e,6f63681825b699468acde6945e2e166c,IGN-759,visa,250,804,2.55,adyen,2021-01-07,successful
7841220666375852,bloqueado,abbruscato,2021-01-20,826,neuf.fr,2021826666375852,69b7540ae6cd205f072141cb3bf9a9cd,78874ed47c547261bdcbe53822d3ee93,d56463a9f8357f2ca49441088f4bb319,c76c5cd3a05f1cecfadea208b6a25c4d,47a92f580e55184ea3e0f9846a31bcc0,WTQ-690,visa,380,380,0.02,adyen,2021-01-07,successful
2109762077069943,allyson,fredrick,2021-09-11,380,hotmail.com,2021380077069943,326f0dec3f2a932f24ddff8acf63bba2,88d2ef9f1347f2fac087d94fef775d30,405daa02ec5bfc24a2cf18dff37f22b5,acd3b5120248e44649915fc495acb54e,c3b171a71c1d6605341837af36244b2e,AHS-760,mastercard,804,276,0.95,adyen,2021-01-07,successful
1770065402021384,maiko,davidson,2021-06-14,724,gmail.com,2021724402021384,ea3bf161ed7eea14109556233608eab8,b7070a1d0684721dcdb8388722e893d7,f04edf3dc6e21af12ae445aa61556c66,33b0bbd4c657a4bd78b5e72351f6325e,8e344c165aed3ab4d743b892f683fa8e,VIL-034,mastercard,620,250,1.17,adyen,2021-01-07,successful
7970855780568321,francisco,kravchenko,2021-08-09,380,gmail.com,2021380780568321,e6afa9dcbbe71bbc9a4cd2a289ea4f60,09c23fd34e01893e9820bb8fd68669ab,1a897ed495960427de3e09323ff97c47,719f049e7233d9735fc3976425e2b94c,66faf1760deb0710004bf0bd1a62b7b6,NBT-391,mastercard,300,352,13.81,paypal,2021-01-07,successful
8264712617413082,cahuich,bruhmuller,2021-04-01,250,aol.com,2021250617413082,4de35f914b4e907b52ed4f30ae359f92,51cdd27a7d9c7bd4cd57522edf16b967,8cac5234e40951be63cb4e1dac4f1391,031e3ee1663527c5e11f48ed600db3b1,1fff9a790b1081f4e931856e776ace3c,XZG-064,visa,688,100,1.31,paypal,2021-01-07,successful
6274819938991280,leo,manny,2021-08-23,826,yahoo.com,2021826938991280,0fd585f9b633b72da13f74e43026dadb,600081c65a61ac3305cbb59254c2fa4d,fe016cc577a910c2753616126f68e34b,719f049e7233d9735fc3976425e2b94c,2028de419bb980cdee2e6043e4e10c1b,GLI-136,mastercard,616,620,2.54,paypal,2021-01-07,successful
133849697224444,kelly2,platzer,2021-03-20,380,hotmail.com,2021380697224444,a9f0f90d7d6731abce37b93ecca13c0a,0c5a7c3fbd1612c442da0a599b3dae24,59d9dbacd8a92737b161ed06e5d9c689,179a224e94099834716d8194ece15159,5aea52ba7a5e9988b815c0343bba31dc,IGN-759,visa,276,56,12.05,docomo,2021-01-07,successful
5324044960946306,merldith,schattkowsky,2021-05-27,804,laposte.net,2021804960946306,a66b640aef6abf61daf256b718124031,9f8ead64b5325d23d5e814ee135a542e,1563275862a75e220e0cfe442fdf9907,3fca30476fca40c501e5e55e5e8b7287,2273c2620445b2a73c4f17d48644cfe3,VWT-047,visa,616,724,1.26,paypal,2021-01-07,successful
946797316221153,dimateo,parfitt,2021-06-27,620,yahoo.com,2021620316221153,fa9a845a0a9d6a04d27f03b03f80fc8e,f25a599624d3ad34b74c715563e48626,2afa23254c9751d9384f468f25d2ab48,6578a4ab499a3abcf678a39f3c9ddf27,4ea1bda0348787440fae386e6615ed45,TEY-412,visa,250,348,2.24,paypal,2021-01-07,successful
5062085795268790,wang,arturo,2021-05-24,348,yahoo.com,2021348795268790,7c40782d81cd11bcfdf93f1891c3aa32,dafe2b35cc5a7943c150bf7858ae6374,aa07f706919238bcbf3ff88c266faa06,95891f0128c1fe64fb6ea0088ee4c315,2c7774e1b510b4f55b2fb8b9a04372e5,DKG-058,visa,804,203,0.58,paypal,2021-01-07,successful
8004842012441332,jolivet,truscott,2021-12-30,250,msn.com,2021250012441332,8c8cd8b39c63b49e1b5679b7359a8751,c1c4903ebb89bb51890577e569964bb6,ceb744a6d3d87d6bb5b086cd3bd48edd,cc246baec6ed38f04e98be3122830347,89a509bf76da68061987c4671865e778,ARF-920,mastercard,826,752,0.44,paypal,2021-01-07,successful
5219093268644673,carolynn,wade,2021-04-19,440,hotmail.com,2021440268644673,c5b3818390ca6fad706c3c007ddb2be2,fce5d48ddb6f58549962b05b8b2c4863,da08d0995293498ce77692db401a4d2d,179a224e94099834716d8194ece15159,354dbf2dd4b58c5e88f7d1d1c90eb852,LKW-062,mastercard,826,250,2.23,docomo,2021-01-07,successful
7819007262360383,tobias,samek,2021-04-18,348,hotmail.com,2021348262360383,6afbd91d1023a47c018503f71205cc8c,23981ed23d8e0cc3741887db115eff6f,7b3156a3f217982a24eb8c6e85ab6520,95891f0128c1fe64fb6ea0088ee4c315,e30d3472267e3517bcd908418cc9ca04,BTM-467,mastercard,276,642,0.07,paypal,2021-01-07,successful
5889528035823952,djulbic,stoltz,2021-10-31,8,yahoo.com,20218035823952,757c47d93a14db88dad37f99e2825d7f,2ba0989fa307a02b0d86adbdf3209752,aa9b48842faf06e53e206603faea396f,33b0bbd4c657a4bd78b5e72351f6325e,d931aa7d7d648be489ef3ca68c2b367d,NDL-805,mastercard,250,804,0.65,adyen,2021-01-07,successful
7316112796186039,shadia,randazzo,2021-08-27,440,gmail.com,2021440796186039,09e00663669c3fb6c878e0fc8ef1bcdf,5cbd1f4aed0d7120d63b2f031a745d48,2ba71db66dd3b0dc0d060f724f666ede,d5a51d45383a36857a9bce4bca42f196,ef974569a8bba93305e1e31ed29a1b77,SIL-106,mastercard,348,804,1.52,worldpay,2021-01-07,successful
1181083216383714,paizley,kendall,2021-10-16,380,yahoo.com,2021380216383714,957a27d172b782f7b481db51fdffa229,284f1cddd079ce13a99f947550066fbb,eae65114f0534dbae9609311fffcbf7b,3fca30476fca40c501e5e55e5e8b7287,64fb757459a4f98ff99e8403fbc30e62,JUZ-239,mastercard,380,688,0.01,paypal,2021-01-07,successful
3579903815673399,fiona,mandzuka,2021-09-04,276,live.com,2021276815673399,9ed8da0ca99a4463db1745e5ee797a6e,9d89beaec9286f7598809546c8153fb9,46801c18340e6fd5cb5064caf8df00cb,acd3b5120248e44649915fc495acb54e,b524aa60167d7a73f3d8864526dbde39,LMG-801,visa,642,276,1.42,adyen,2021-01-07,successful
5465047999331582,zeinab,johannes,2021-05-01,470,hotmail.com,2021470999331582,7275a0d9e083943ac4404822a45add74,972c692488d1284a97f6bddfcbab6da6,14d6f7e13fa2d318b00cd0dd090ab1b4,34df7bdb3e7ae68e298c392a8c5f1b9c,e90e8bd39060d045905b1aea23531c91,AHS-760,mastercard,616,826,5.4,adyen,2021-01-07,successful
4896531883316293,hamilton,helle's,2021-12-01,380,gmail.com,2021380883316293,1780ebcd15156079647e0c3360eb0187,bb8976d49018e893f5ebdd5a2d568119,cdcc77e15d1fb1da5b4b5f1c79b7b186,cc246baec6ed38f04e98be3122830347,c791bcde65c04760e05be2afe9004f4c,VEJ-380,visa,250,616,2.09,paypal,2021-01-07,successful
1900283532570768,feliks,holme,2021-03-19,246,gmail.com,2021246532570768,fd57c9ac272b53a930bec0d65f41496f,3f844d78a496f6801e181c7d5eae6c1e,c37c8d302864c203701763283c5ea05f,6578a4ab499a3abcf678a39f3c9ddf27,169608a9bff42159049aed5728bfa79d,GLI-136,mastercard,276,642,0.77,paypal,2021-01-07,successful
6737332508727074,crossman,riera,2021-09-25,203,hotmail.com,2021203508727074,eaa81e9427fccb55c93306b7e06d831f,190b76b3780090c451d1b0c93fea96e0,3a89d869fbe79f28032ce1a230e57e4d,772e2d71da46ead45d50d7b7430c5c3a,ec7e5cf4ecc76e2a080a1c6e74ddc70d,XDV-275,visa,348,616,4.59,worldpay,2021-01-07,successful
1073700369089776,alain,chartouni,2021-01-16,616,hotmail.com,2021616369089776,8013d2bbceb5e340f62a19d18cc5395c,3e76a1b8505466820c5c7b6455f8d3f5,3a79779545aa1f4ad6b196560e2adb0f,cc246baec6ed38f04e98be3122830347,74f471538bfd155e5a4426fe183ac463,OYC-205,visa,250,276,22.15,paypal,2021-01-07,successful
1844486646187590,deepti,dixon,2021-02-03,616,gmail.com,2021616646187590,b14e66b6778a31d07797c786e4834f65,078d87d5d8141da8cb56bb55cb89ea37,0cf2b6943e8732f9efb91d64593812ce,6578a4ab499a3abcf678a39f3c9ddf27,982db641a8e45f976138ac495fb4c1ea,OYC-205,visa,724,826,1.15,paypal,2021-01-07,successful
3008153987984512,mathy,patrick,2021-10-21,616,gmail.com,2021616987984512,c26ce0cad582cc241f46a35e43fab7e4,8085a551ecdd05261d232332d4ab7c0e,19778f2b2e0a46b347b20247d12602b4,6578a4ab499a3abcf678a39f3c9ddf27,eb4f6c4fb63e0bea18683ee497c10aae,TKA-816,visa,724,250,1.34,paypal,2021-01-07,successful
3104870726905285,jule,jillian,2021-01-06,246,yahoo.co.uk,2021246726905285,35ecdee92a9ad2817d816fd4714383a0,9f8ead64b5325d23d5e814ee135a542e,7133ceadf433953f205d20e25779cd99,300a408add93bd30255e16412c70d929,2f6162722c1aa8d542ae3fdac374a562,LMG-801,visa,616,191,0.06,adyen,2021-01-08,rejected
